id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
1515,2737,159,16,6.0,14486,467
1516,1815,103,80,7.2,9395,0
1517,1845,107,103,5.1,44885,478
1518,1500,91,82,5.6,8070,255
1519,700,86,67,7.5,29385,979
1520,1924,236,121,5.5,30058,800
1521,3342,37,103,4.9,5332,431
1522,510,171,84,5.7,92106,2000
1523,3152,22,46,6.7,2792,371
1524,2739,175,96,7.1,46951,0
1525,802,36,23,6.5,3513,423
1526,1081,162,65,5.9,18973,0
1527,3072,17,6,5.3,922,39
1528,3221,119,130,6.0,35510,0
1529,2820,1413,323,7.2,530870,11000
1530,3459,447,363,7.0,118684,24000
1531,4812,91,159,6.0,28621,11000
1532,4195,2,NA,5.4,23,48
1533,2971,545,341,7.0,248468,0
1534,2935,75,69,7.5,14831,0
1535,1047,53,24,2.8,2724,436
1536,192,650,149,9.0,790926,14000
1537,1869,25,39,6.7,1966,97
1538,4060,249,349,8.3,170155,60000
1539,2516,172,95,7.5,15337,0
1540,3258,2,NA,4.5,215,38
1541,1430,93,51,6.3,4617,614
1542,3339,194,156,6.0,76207,0
1543,2823,74,81,6.5,27689,1000
1544,3652,211,186,5.7,95437,9000
1545,2844,165,160,7.3,37635,0
1546,537,248,98,6.6,63855,0
1547,4878,111,177,6.0,28041,0
1548,409,46,18,4.3,1339,220
1549,2981,211,230,6.4,166610,0
1550,2813,392,209,6.2,86374,3000
1551,122,128,79,8.0,19026,0
1552,1142,318,156,6.7,135404,0
1553,1645,902,246,8.6,417971,28000
1554,2488,91,114,6.6,18762,708
1555,919,49,30,5.3,8005,417
1556,1865,215,105,6.5,28130,0
1557,4206,118,232,6.9,36494,11000
1558,1024,7,8,6.3,336,67
1559,3287,259,306,7.4,124222,23000
1560,1171,182,67,5.9,13010,0
1561,2875,111,43,5.8,2618,411
1562,95,120,65,7.9,15277,1000
1563,4748,30,74,4.5,1758,0
1564,1511,1171,205,8.2,610568,29000
1565,3690,47,88,4.4,19671,0
1566,1211,1015,206,7.4,181737,10000
1567,943,12,25,6.0,1427,88
1568,3468,176,203,5.6,75347,0
1569,39,113,61,7.4,10791,0
1570,2923,127,201,7.2,32188,0
1571,329,228,118,7.2,71217,0
1572,4098,3,1,6.2,292,14
1573,629,39,19,6.8,3665,247
1574,1364,643,181,5.5,145350,0
1575,3824,583,576,8.0,190030,30000
1576,372,89,52,7.4,12980,845
1577,1613,34,25,6.0,709,139
1578,1610,593,250,8.1,585659,0
1579,3909,4,6,5.6,385,389
1580,501,374,144,5.9,29629,0
1581,452,258,159,5.5,19234,0
1582,267,44,24,3.4,1955,438
1583,626,189,37,6.6,200077,0
1584,4218,2536,733,7.2,548573,118000
1585,3421,452,391,7.4,270238,19000
1586,4527,102,156,7.3,45580,18000
1587,3820,219,359,7.4,68211,14000
1588,2847,117,192,6.7,44208,0
1589,3247,22,53,6.5,2646,535
1590,1764,388,104,3.3,17309,612
1591,994,30,34,6.9,5275,508
1592,3071,248,198,6.0,73368,0
1593,1335,267,67,6.4,35312,0
1594,3019,98,135,6.5,61269,0
1595,2917,10,28,6.5,739,339
1596,4946,83,27,7.7,42402,0
1597,1699,207,140,5.6,62272,2000
1598,4774,117,202,6.0,58752,21000
1599,4200,12,10,3.4,761,566
1600,3712,2,2,6.7,19,24
1601,2507,53,50,6.4,7228,414
1602,2545,2301,400,8.0,470501,0
1603,1955,38,51,6.1,2953,480
1604,1931,674,198,7.2,118483,0
1605,708,83,53,7.2,14112,619
1606,4863,56,123,5.8,8885,0
1607,1084,418,125,4.6,55398,891
1608,2499,50,49,6.9,2670,311
1609,2993,357,161,6.8,57811,0
1610,3056,107,79,6.0,26849,3000
1611,2459,316,134,6.4,130070,0
1612,4576,918,378,5.7,242420,56000
1613,1475,162,86,4.7,9361,378
1614,584,183,64,7.8,94139,0
1615,2866,197,131,6.8,47203,0
1616,3598,29,16,5.7,1245,0
1617,3924,51,22,3.8,1321,238
1618,1800,242,114,5.1,68417,0
1619,449,62,21,5.3,4996,843
1620,102,418,164,7.8,139432,0
1621,4957,28,14,8.1,8739,0
1622,522,181,81,6.9,85362,0
1623,3783,10,23,7.4,591,5000
1624,19,706,157,8.2,215340,16000
1625,1117,102,51,6.7,5613,0
1626,2769,364,148,7.5,87331,18000
1627,3387,279,241,6.6,67824,0
1628,4376,37,71,6.9,11191,0
1629,3564,144,248,7.0,40618,0
1630,3010,42,67,6.2,5664,921
1631,947,40,19,7.0,666,91
1632,505,55,15,5.2,21079,818
1633,268,189,102,6.8,9830,1000
1634,1079,88,56,4.9,16260,296
1635,3978,50,31,4.8,7354,0
1636,716,132,27,7.3,36624,0
1637,502,9,9,6.2,240,37
1638,624,365,120,7.8,75675,0
1639,2198,212,46,5.9,22649,1000
1640,1244,231,70,4.1,36491,509
1641,4170,9,17,5.2,704,406
1642,1477,1144,192,7.1,207613,4000
1643,3379,193,238,6.4,30160,0
1644,959,296,111,7.4,73347,0
1645,1900,742,141,7.1,103241,5000
1646,2289,16,45,7.5,695,70
1647,319,18,15,4.5,870,76
1648,4299,281,246,6.3,159931,22000
1649,1395,355,90,4.6,16340,356
1650,3665,61,74,5.6,12128,0
1651,2805,436,250,6.5,69569,0
1652,315,10,2,5.7,763,135
1653,2299,2685,478,8.3,980946,15000
1654,3017,342,345,7.0,208422,3000
1655,2206,1509,287,7.7,299127,0
1656,1342,183,85,5.8,11388,652
1657,3609,741,424,6.5,270226,57000
1658,2165,49,45,4.3,5928,243
1659,2399,23,52,6.9,1578,91
1660,2979,2192,459,7.0,296787,0
1661,2913,174,90,5.4,29285,0
1662,4672,154,218,6.4,47988,35000
1663,4910,1,1,5.2,15,9
1664,1381,674,211,6.7,181058,0
1665,1398,1,1,2.8,275,10
1666,644,147,75,7.7,33850,0
1667,1718,438,161,6.7,89806,0
1668,4512,174,61,5.6,15448,15000
1669,3807,154,218,5.3,18566,0
1670,949,29,28,7.0,1524,166
1671,3301,187,219,6.5,114553,0
1672,980,70,63,6.2,19774,355
1673,217,71,41,5.2,3701,903
1674,4530,28,48,5.8,6025,0
1675,93,65,27,6.9,5786,573
1676,2257,2814,406,7.1,179235,13000
1677,1273,159,95,6.8,11101,633
1678,1039,181,110,6.5,23302,1000
1679,2777,190,106,5.5,15388,0
1680,3843,2,3,7.2,57,88
1681,944,696,99,7.3,160511,11000
1682,3148,29,29,6.2,5154,314
1683,1632,394,127,6.6,160440,0
1684,4747,307,412,7.2,93548,23000
1685,2408,86,73,5.2,12570,771
1686,4052,474,383,6.7,246803,108000
1687,1906,133,68,7.2,38273,0
1688,1580,673,205,4.4,38985,0
1689,4075,162,264,5.9,47169,17000
1690,4899,155,159,6.0,35654,20000
1691,2663,410,151,5.1,93748,1000
1692,3999,2326,775,7.0,456260,97000
1693,2314,30,4,4.8,1524,31
1694,4441,83,166,6.8,23323,10000
1695,2855,329,232,7.9,90827,26000
1696,4846,2,3,4.0,60,381
1697,1193,289,112,6.4,161858,0
1698,2028,166,135,7.7,24921,0
1699,1825,109,75,7.0,6000,595
1700,2997,44,80,7.3,14247,0
1701,3124,19,47,5.1,3174,376
1702,162,150,66,8.0,29839,0
1703,550,42,20,6.0,17349,855
1704,3288,214,187,6.6,69860,0
1705,4334,66,113,5.2,8913,0
1706,1565,308,66,2.1,19412,0
1707,778,408,71,7.0,59041,0
1708,165,171,57,7.2,25857,0
1709,2341,600,231,6.2,126746,0
1710,383,245,183,7.2,142293,14000
1711,2438,262,140,5.1,28606,0
1712,346,154,79,7.8,26310,0
1713,4338,434,339,6.4,164238,33000
1714,4330,90,166,6.5,62424,13000
1715,1896,179,81,5.8,29661,0
1716,3554,320,328,7.2,109873,33000
1717,4171,113,203,6.7,85833,17000
1718,887,212,75,6.9,50311,0
1719,1356,246,132,7.0,41313,0
1720,1677,301,108,6.2,94049,0
1721,79,40,21,7.3,4313,612
1722,4114,324,218,6.3,116994,35000
1723,1905,737,191,5.8,142569,10000
1724,990,41,24,4.9,3803,68
1725,3817,918,435,6.1,197584,42000
1726,1687,89,62,4.4,4102,53
1727,3040,398,228,5.4,107772,0
1728,1656,78,61,6.4,3413,29
1729,3087,42,18,7.4,15862,389
1730,4486,18,40,4.7,2621,844
1731,3195,32,100,7.4,4999,0
1732,3275,57,107,5.4,16271,1000
1733,768,180,53,5.9,55350,0
1734,207,542,141,8.1,375240,0
1735,3482,25,90,6.7,13443,0
1736,3884,274,208,5.6,85237,18000
1737,3961,20,36,5.2,2086,657
1738,2222,308,173,6.1,120795,0
1739,2834,299,226,7.4,114762,19000
1740,567,52,71,7.5,7143,865
1741,4405,4,2,3.2,73,178
1742,2616,116,99,6.4,21215,0
1743,4935,NA,NA,8.1,335,22
1744,861,21,21,6.4,1727,46
1745,1010,174,122,7.2,82232,0
1746,3461,38,27,6.0,7663,694
1747,2727,10,11,7.7,771,246
1748,1163,213,94,7.4,21245,0
1749,2611,110,20,6.3,12411,533
1750,4359,6,5,5.3,485,107
1751,3866,194,236,6.2,110073,0
1752,4251,205,234,6.7,125036,22000
1753,2073,540,191,6.1,87494,0
1754,2490,340,163,6.3,156267,0
1755,4533,25,78,4.7,2863,488
1756,3850,203,274,7.3,173848,25000
1757,1444,339,196,6.9,34191,0
1758,4873,55,63,6.8,6276,16000
1759,2318,467,267,7.4,188785,0
1760,1040,239,63,6.2,48458,0
1761,2218,75,52,5.3,12706,0
1762,1033,181,84,5.4,58227,2000
1763,428,175,83,7.4,66966,0
1764,3657,86,68,6.9,29994,0
1765,1360,133,81,7.2,18520,0
1766,2967,263,238,7.1,174248,0
1767,731,94,39,6.7,45798,1000
1768,4830,46,81,6.7,4654,18000
1769,2163,67,58,7.4,16828,0
1770,2013,455,175,7.3,57661,0
1771,2543,584,256,7.2,263853,0
1772,1682,38,27,4.6,5612,842
1773,1404,158,81,5.3,23076,1000
1774,4004,423,239,5.4,104831,32000
1775,2515,293,232,7.1,89383,0
1776,3998,261,229,6.7,157051,29000
1777,4302,68,161,4.0,13506,0
1778,3534,48,118,7.1,18395,0
1779,721,52,15,6.5,10476,0
1780,1327,560,150,7.1,137854,3000
1781,4042,1722,703,8.1,995415,123000
1782,3943,57,43,6.6,3665,0
1783,1302,274,113,6.3,42705,885
1784,177,236,144,8.1,54057,0
1785,2876,118,29,6.7,25450,0
1786,3881,698,500,7.8,518537,54000
1787,1328,121,81,6.1,16372,311
1788,4499,630,492,6.2,182899,60000
1789,2149,316,150,7.1,155262,0
1790,125,267,130,6.9,75280,0
1791,3493,23,73,6.4,5695,0
1792,4700,200,256,5.6,30219,22000
1793,3181,1055,367,5.8,283418,13000
1794,856,162,81,5.4,68406,0
1795,348,458,109,8.1,104908,18000
1796,1028,328,160,6.5,149680,0
1797,3440,22,56,6.1,5385,0
1798,1743,578,111,3.3,34219,0
1799,2014,292,82,7.6,43378,0
1800,1855,217,86,5.0,16300,720
1801,164,50,38,5.5,3340,566
1802,962,21,17,6.5,1038,51
1803,3068,345,197,7.7,52286,24000
1804,4638,138,219,7.1,44788,23000
1805,405,513,230,8.0,152306,16000
1806,675,28,11,7.2,2039,81
1807,1723,559,224,6.7,158267,0
1808,4856,302,423,6.4,60926,23000
1809,640,148,63,7.3,41361,0
1810,2843,27,78,7.3,5166,815
1811,4927,NA,NA,7.2,6,0
1812,4347,1,1,5.3,207,212
1813,4157,19,9,6.6,4204,0
1814,1907,370,150,5.9,191912,0
1815,311,33,6,7.2,3157,337
1816,577,241,104,7.6,143696,0
1817,44,54,41,7.1,3258,359
1818,3756,15,18,5.7,6025,995
1819,3449,87,193,7.3,21086,0
1820,2580,122,135,6.7,85086,0
1821,1021,165,95,5.7,19176,956
1822,3227,157,157,5.9,35990,0
1823,1440,49,41,6.1,8146,181
1824,3708,137,174,6.0,46239,0
1825,4495,11,7,4.1,1084,437
1826,4789,26,111,7.9,7025,0
1827,710,197,84,7.1,107923,0
1828,4298,158,260,5.9,60596,13000
1829,1011,174,122,7.2,82232,0
1830,4895,126,141,6.3,27130,14000
1831,699,114,36,5.5,60293,669
1832,1205,749,101,6.9,149222,0
1833,2390,548,229,7.3,119286,0
1834,3061,260,146,3.9,27664,1000
1835,2673,482,186,6.7,121058,3000
1836,4297,70,230,6.6,20616,0
1837,2707,548,175,6.8,114321,0
1838,3791,6,2,3.2,192,239
1839,60,108,69,7.2,22124,0
1840,2265,407,169,5.2,49739,0
1841,2321,411,196,5.6,44966,0
1842,1203,161,70,6.9,8039,625
1843,1672,291,107,4.7,12856,299
1844,3030,85,95,6.1,9465,0
1845,3624,24,47,4.4,2508,788
1846,2709,407,215,8.5,259379,39000
1847,4529,28,48,5.8,6025,0
1848,1227,83,95,7.0,6690,284
1849,3358,974,422,6.6,286095,0
1850,1113,2277,219,8.6,881236,22000
1851,1019,376,79,6.0,56403,0
1852,2086,268,108,5.9,106909,0
1853,2986,74,114,5.2,9376,0
1854,286,213,90,7.2,40511,0
1855,2212,859,246,8.0,395921,19000
1856,4715,160,191,6.4,63390,0
1857,1989,123,56,4.6,24038,411
1858,2646,1083,406,8.2,467234,27000
1859,77,241,183,8.3,109335,0
1860,2193,15,26,6.9,603,122
1861,2362,81,67,6.0,19737,901
1862,574,54,16,5.3,2580,710
1863,1090,160,64,7.0,13892,915
1864,2261,152,77,5.7,53687,1000
1865,1331,8,16,5.2,1004,143
1866,2191,627,198,6.4,284852,0
1867,2785,44,61,5.6,5747,246
1868,4265,1171,590,7.8,395573,92000
1869,153,62,31,7.3,6350,357
1870,3732,34,68,6.3,2603,952
1871,369,68,16,6.6,9503,0
1872,1611,2319,209,7.6,224013,10000
1873,3635,374,321,6.0,176606,25000
1874,4160,95,168,6.4,59805,0
1875,226,1470,282,8.7,911097,33000
1876,4670,5,12,5.4,522,84
1877,3599,463,333,6.3,79461,10000
1878,156,159,79,7.5,25019,0
1879,2915,9,3,4.1,143,13
1880,236,1191,318,7.9,157857,12000
1881,2401,181,128,6.6,49676,0
1882,4104,345,377,7.8,272534,40000
1883,3283,132,188,7.0,166791,0
1884,63,67,15,6.6,2498,376
1885,2122,226,119,6.6,9649,1000
1886,1812,302,136,6.1,43575,0
1887,2521,217,153,5.5,22639,300
1888,2824,368,140,3.8,38398,0
1889,3551,136,160,4.8,16411,0
1890,1799,206,112,7.9,35464,0
1891,1793,278,136,6.7,49311,0
1892,3548,17,50,6.4,1213,0
1893,2369,263,142,6.7,82819,0
1894,1006,431,117,7.5,259519,11000
1895,1290,37,44,5.8,2045,339
1896,4291,164,285,5.4,21468,12000
1897,3300,73,76,5.1,18313,985
1898,3641,35,113,6.3,11816,0
1899,1252,140,46,7.1,5158,196
1900,1915,226,180,7.5,41999,0
1901,4348,48,69,4.7,14621,0
1902,2197,22,2,5.8,275,141
1903,2795,364,93,3.6,21506,0
1904,4012,260,271,7.0,101287,31000
1905,3383,287,192,6.4,94292,13000
1906,258,50,23,7.0,11623,643
1907,3971,845,488,7.6,243834,144000
1908,1214,18,16,6.4,704,100
1909,2354,372,171,6.6,244840,0
1910,4372,134,136,6.1,41638,13000
1911,4570,38,52,5.7,15310,3000
1912,3864,738,516,7.0,536314,63000
1913,970,117,85,7.0,21606,0
1914,3385,88,144,6.5,33473,0
1915,833,139,60,6.4,78343,0
1916,4866,1,2,9.1,246,0
1917,3890,93,70,5.9,30842,0
1918,205,317,161,8.1,103493,17000
1919,3675,98,222,6.7,19616,0
1920,341,2,NA,7.1,39,32
1921,1774,614,151,4.1,26905,0
1922,473,629,217,7.8,290949,13000
1923,680,87,60,4.8,25086,1000
1924,864,97,46,5.8,11913,616
1925,3420,704,408,8.3,665575,27000
1926,2305,27,35,6.5,746,88
1927,2075,339,119,6.1,122187,0
1928,1506,335,173,7.4,54643,0
1929,2928,1107,398,8.1,372990,16000
1930,786,130,64,6.6,91176,0
1931,3531,65,19,6.3,3942,0
1932,358,851,147,8.3,537442,19000
1933,4476,346,327,6.5,136954,32000
1934,2508,213,77,4.3,51349,0
1935,2800,666,112,2.3,89687,0
1936,1292,260,107,5.3,45500,1000
1937,4909,239,248,6.6,42372,29000
1938,4154,52,193,6.8,12796,0
1939,3927,13,17,6.6,2116,0
1940,371,668,256,7.5,149293,10000
1941,1340,10,22,4.0,1415,118
1942,197,369,124,8.1,101627,0
1943,218,535,152,7.4,69831,0
1944,1736,67,38,6.0,4387,204
1945,1159,426,101,5.5,47814,0
1946,2454,411,227,6.4,86152,0
1947,3059,144,256,7.7,85589,0
1948,2811,532,250,7.6,155496,0
1949,3648,137,109,7.0,34224,10000
1950,1407,69,60,5.0,8560,177
1951,2105,49,54,5.2,8023,591
1952,3611,389,410,7.9,275869,36000
1953,2208,531,195,6.6,147504,0
1954,1784,467,193,7.6,328159,3000
1955,1805,83,9,6.0,3709,0
1956,1909,92,81,5.6,14147,401
1957,1222,274,138,6.2,88132,0
1958,4593,752,539,8.0,514125,82000
1959,1688,633,109,7.7,305929,0
1960,2987,396,254,6.0,62770,0
1961,3513,156,226,8.2,80429,37000
1962,120,780,181,8.9,503509,20000
1963,2787,143,183,7.7,51353,13000
1964,2483,27,32,5.5,5159,143
1965,3883,203,325,6.3,64682,0
1966,462,537,252,7.8,113451,0
1967,3435,553,445,7.7,386217,26000
1968,4797,7,9,4.6,742,479
1969,2815,376,193,6.3,140780,0
1970,4401,423,261,6.3,138582,37000
1971,679,290,36,4.0,38203,0
1972,4934,1,NA,7.4,299,367
1973,3062,280,151,6.0,48999,0
1974,3217,201,217,7.1,88037,10000
1975,942,207,131,6.9,69576,2000
1976,3789,16,9,5.6,4068,754
1977,142,106,20,6.7,9352,0
1978,2892,50,72,6.3,37700,0
1979,2790,199,168,7.4,89547,0
1980,3117,74,152,7.3,26156,0
1981,4108,3,6,7.1,122,181
1982,169,349,104,7.8,128334,0
1983,4755,2,NA,4.3,24,85
1984,533,477,149,8.3,515306,0
1985,3404,119,121,5.6,23424,0
1986,633,201,54,7.5,82743,7000
1987,3084,45,85,4.5,8860,279
1988,4521,491,348,5.9,167089,62000
1989,808,216,63,6.4,69197,0
1990,1303,1377,186,8.5,782610,30000
1991,2141,632,226,7.8,174591,0
1992,3322,49,12,7.2,7295,504
1993,3759,12,5,3.2,408,211
1994,2150,1504,274,7.8,382255,11000
1995,1597,99,61,7.0,5016,305
1996,109,255,89,8.0,55816,7000
1997,2555,36,25,2.1,8707,244
1998,476,273,103,7.1,136667,13000
1999,2596,253,164,6.9,194249,0
2000,3666,378,327,7.7,270441,40000
2001,1319,414,143,8.0,63733,0
2002,2027,1676,280,6.4,305340,0
2003,1754,243,117,6.1,31788,0
2004,4772,383,389,6.6,166137,38000
2005,3260,1,2,5.1,118,32
2006,1014,227,83,6.3,88225,0
2007,2745,1912,334,6.8,383427,0
2008,3623,237,239,7.4,146364,27000
2009,3038,134,194,7.8,40481,0
2010,3640,432,357,5.8,89442,0
2011,3502,121,184,4.9,53160,0
2012,2082,50,76,5.3,5917,177
2013,4439,1,1,6.6,25,71
2014,4701,135,222,5.7,38202,41000
2015,4893,115,181,6.3,17533,12000
2016,1985,95,51,5.5,3972,655
2017,1155,40,19,5.0,1555,98
2018,1671,890,202,6.3,248045,0
2019,2440,129,74,7.0,16299,1000
2020,2431,177,66,3.5,20310,0
2021,1455,289,170,5.9,100001,0
2022,1288,157,62,6.9,9323,970
2023,4470,14,88,5.6,2894,0
2024,3170,37,111,7.1,9230,0
2025,517,79,27,6.0,87538,0
2026,1489,3,13,4.2,122,4
2027,4145,17,40,4.4,1633,0
2028,764,169,61,5.6,21102,1000
2029,2726,32,32,4.6,1263,352
2030,232,181,112,8.0,37594,0
2031,3,45,48,8.3,4849,226
2032,1679,445,141,6.8,101899,0
2033,3029,360,266,7.6,307029,6000
2034,807,194,56,6.6,24438,0
2035,1629,38,44,6.5,6808,227
2036,3434,39,64,5.1,3650,0
2037,961,15,11,5.3,2301,439
2038,2758,524,156,7.4,91860,14000
2039,43,162,91,7.8,21316,0
2040,2351,222,118,7.0,54657,0
2041,83,389,184,7.3,116642,5000
2042,3066,105,160,7.4,36894,0
2043,42,9,1,7.1,67,10
2044,794,140,97,5.8,61018,0
2045,2716,56,50,5.6,5494,255
2046,1044,289,131,6.6,124641,0
2047,2335,495,190,6.4,58658,0
2048,2954,205,45,4.3,8560,797
2049,1276,190,35,5.3,11439,901
2050,4034,4,15,6.3,760,209
2051,2388,735,278,7.7,166269,0
2052,689,156,58,7.9,45703,0
2053,406,437,124,6.7,111649,0
2054,653,17,13,6.1,1435,266
2055,3524,120,140,5.4,72867,0
2056,2724,83,76,4.4,14888,747
2057,2106,660,212,3.3,87451,0
2058,493,210,61,6.8,57578,0
2059,2405,138,127,6.9,25474,0
2060,1422,171,94,4.3,39391,374
2061,2653,58,88,6.2,5931,0
2062,3402,71,118,7.7,22811,11000
2063,4421,701,406,7.6,303185,82000
2064,756,395,121,8.1,183288,22000
2065,1510,399,113,5.9,38076,0
2066,4377,147,325,7.0,55539,20000
2067,3844,460,373,8.1,318955,75000
2068,1837,2335,208,6.7,271592,0
2069,3265,245,180,5.8,113483,0
2070,2254,363,209,6.6,86422,0
2071,715,329,57,7.5,112175,11000
2072,511,38,22,5.8,4756,624
2073,1285,22,29,6.1,708,93
2074,1131,168,57,6.1,24834,934
2075,3716,227,277,5.9,83788,20000
2076,855,318,109,7.3,189923,0
2077,3496,197,222,6.4,147317,12000
2078,906,148,60,4.9,27648,0
2079,1176,51,63,7.3,5153,687
2080,2706,645,236,7.6,295375,15000
2081,4446,10,17,3.3,1285,721
2082,757,1065,132,8.4,736638,17000
2083,4694,15,6,7.0,876,259
2084,4360,42,30,5.2,12372,0
2085,1678,962,220,7.6,209133,0
2086,1779,43,33,5.9,4564,227
2087,1549,4,12,6.1,91,27
2088,1300,111,54,6.3,10413,579
2089,2496,303,177,7.0,85198,0
2090,4366,8,22,6.2,605,679
2091,463,201,94,6.9,55101,3000
2092,374,175,94,7.3,126464,0
2093,1274,255,103,5.5,74274,0
2094,1417,1426,237,6.1,242188,0
2095,4457,27,94,7.4,15060,0
2096,2604,196,104,7.1,56595,641
2097,1192,362,93,6.8,87785,0
2098,3190,20,101,5.7,2410,784
2099,4582,22,7,2.0,3279,0
2100,4008,356,360,5.9,61995,33000
2101,2083,44,55,4.5,11092,167
2102,3343,4,5,7.4,1418,30
2103,2446,612,144,5.1,66382,0
2104,3799,69,115,8.5,22457,26000
2105,3525,106,41,6.0,9673,0
2106,4622,212,351,7.5,73249,36000
2107,1451,78,39,7.3,2794,0
2108,4069,83,28,6.7,14015,831
2109,309,253,203,6.9,14985,2000
2110,1253,85,45,5.8,4377,309
2111,2977,102,118,6.5,52908,0
2112,1054,247,76,6.5,37885,0
2113,2931,47,66,5.3,5012,254
2114,2422,24,40,5.9,3299,191
2115,1333,87,54,7.3,3479,180
2116,4685,773,536,8.3,345198,118000
2117,3752,209,255,6.3,25750,0
2118,2880,429,263,8.0,66610,0
2119,4288,124,280,7.7,55516,29000
2120,2904,666,251,6.1,149019,0
2121,937,130,46,8.5,27882,0
2122,2683,127,101,6.7,21767,0
2123,140,26,35,7.2,4391,278
2124,86,207,103,7.7,67825,0
2125,1247,183,49,5.4,18711,0
2126,2248,815,283,8.0,479166,0
2127,3233,144,166,5.5,83506,0
2128,4337,301,289,7.0,316671,35000
2129,4883,6,78,7.3,408,21000
2130,4316,10,9,2.6,332,200
2131,3796,186,240,7.0,165333,19000
2132,3668,190,345,6.5,80617,36000
2133,1587,339,140,6.6,53415,0
2134,2096,112,93,7.1,10680,562
2135,1698,1441,224,7.6,297250,11000
2136,2784,289,269,7.1,88451,0
2137,3753,157,189,6.5,105556,17000
2138,2621,889,270,7.9,355810,15000
2139,1032,57,61,7.1,5744,381
2140,159,105,40,7.1,27646,0
2141,4301,160,120,5.5,28570,0
2142,4422,10,70,6.1,1738,278
2143,1260,100,70,6.2,14637,619
2144,2030,30,7,3.3,397,32
2145,2688,644,240,5.6,63363,0
2146,3107,86,212,7.5,29248,0
2147,3522,36,70,5.8,10103,0
2148,3860,41,62,5.1,14280,0
2149,4513,21,43,5.8,6797,0
2150,1067,237,96,5.5,17328,673
2151,580,248,132,7.1,90070,11000
2152,3231,65,165,6.7,32003,0
2153,918,21,44,7.1,2081,224
2154,4510,1,1,6.8,78,267
2155,70,273,122,8.2,149444,0
2156,1036,83,32,5.3,1622,30
2157,3506,99,134,7.1,43965,19000
2158,3280,162,242,6.6,77305,11000
2159,4847,6,6,5.0,60,1000
2160,874,869,242,7.2,222018,11000
2161,2036,179,122,4.9,32049,988
2162,761,147,55,5.0,34471,0
2163,1350,1308,174,2.4,65464,0
2164,312,195,161,6.6,22773,0
2165,4231,698,358,6.5,203154,45000
2166,2196,371,143,7.0,72639,19000
2167,3167,112,189,7.1,12241,0
2168,659,895,308,8.1,613473,19000
2169,1130,20,5,5.5,372,18
2170,4843,119,216,7.5,32507,15000
2171,2316,209,127,7.2,92702,0
2172,3004,241,302,7.7,88682,0
2173,3658,297,365,7.2,111658,20000
2174,1055,161,114,6.3,20576,652
2175,52,333,153,8.1,80193,3000
2176,4794,455,371,6.2,65299,27000
2177,419,217,96,6.4,117606,0
2178,1134,258,98,8.1,65951,5000
2179,3080,148,135,5.2,26609,0
2180,4532,351,320,6.1,127258,56000
2181,2203,52,47,7.6,4976,989
2182,2040,58,85,5.4,11634,227
2183,1128,21,12,6.4,867,109
2184,2721,611,201,8.0,338383,32000
2185,4749,331,349,7.9,119928,76000
2186,4063,1,1,6.9,197,126
2187,1030,84,44,4.7,8983,316
2188,3350,8,21,7.4,474,203
2189,278,140,36,5.7,50125,0
2190,2540,90,28,7.0,8616,758
2191,4671,154,218,6.4,47968,35000
2192,1070,409,141,7.5,75973,0
2193,1761,142,66,5.3,19706,448
2194,4029,561,444,5.3,108683,25000
2195,967,197,80,7.3,11550,489
2196,2835,119,120,5.3,32157,913
2197,4234,475,440,5.7,83234,30000
2198,1380,10,24,6.6,601,22
2199,1234,385,133,7.3,125421,0
2200,66,36,39,6.2,2636,365
2201,2546,59,108,6.7,9334,447
2202,3629,696,556,7.7,479453,74000
2203,3868,70,112,4.8,8589,0
2204,3174,380,198,5.5,156348,0
2205,3621,165,213,6.4,74691,0
2206,1374,173,64,4.9,12324,580
2207,438,307,158,5.9,25332,0
2208,2711,284,78,4.7,27486,0
2209,2180,226,127,6.4,49405,2000
2210,2411,46,49,7.1,2877,903
2211,3429,31,129,6.3,3174,512
2212,1017,100,34,6.6,23928,0
2213,3547,156,212,6.5,58871,0
2214,1581,867,181,6.9,128593,0
2215,1529,411,131,6.4,86902,0
2216,3131,94,71,6.1,22753,0
2217,4578,261,254,5.4,31089,20000
2218,712,79,32,4.3,16194,319
2219,2509,202,136,6.1,67707,0
2220,4665,49,45,6.3,4693,0
2221,2076,210,194,7.5,41496,0
2222,259,92,63,7.7,25498,0
2223,370,668,256,7.5,149285,10000
2224,4387,742,576,7.8,496749,55000
2225,2017,190,129,7.2,28855,0
2226,2059,74,25,7.7,2164,0
2227,196,315,129,8.0,112671,14000
2228,894,117,50,6.2,31817,0
2229,3163,713,316,6.7,299852,0
2230,746,351,94,7.2,190439,0
2231,2044,172,66,5.3,27580,0
2232,4436,7,9,7.2,955,68
2233,4669,144,173,6.0,85629,14000
2234,2840,50,121,6.3,8014,314
2235,1998,916,235,5.7,42256,0
2236,4185,1885,738,7.8,582917,147000
2237,687,241,83,7.6,63931,0
2238,3986,261,368,7.4,135286,27000
2239,4743,277,305,7.5,147128,44000
2240,2989,39,41,6.6,10706,0
2241,672,130,46,5.9,10182,810
2242,928,191,78,7.1,86347,0
2243,306,27,50,6.4,1275,0
2244,3768,512,432,7.4,365104,35000
2245,1334,162,75,4.1,24216,401
2246,1190,840,242,7.8,254404,0
2247,870,71,27,6.5,12278,758
2248,12,98,66,7.8,13269,1000
